"","event_date","event_type","country"
"693",2020-02-15,"Protests","Germany"
"694",2020-02-15,"Protests","Germany"
"695",2020-02-15,"Riots","Germany"
"696",2020-02-15,"Protests","Germany"
"697",2020-02-15,"Protests","Germany"
"698",2020-02-15,"Riots","Germany"
"699",2020-02-15,"Protests","Germany"
"700",2020-02-15,"Protests","Germany"
"701",2020-02-15,"Protests","Germany"
"702",2020-02-15,"Riots","Germany"
"703",2020-02-16,"Protests","Germany"
"704",2020-02-16,"Strategic developments","Germany"
"705",2020-02-16,"Protests","Germany"
"706",2020-02-16,"Protests","Germany"
"707",2020-02-16,"Riots","Germany"
"708",2020-02-16,"Strategic developments","Germany"
"709",2020-02-17,"Protests","Germany"
"710",2020-02-17,"Violence against civilians","Germany"
"711",2020-02-17,"Protests","Germany"
"712",2020-02-17,"Protests","Germany"
"713",2020-02-17,"Protests","Germany"
"714",2020-02-17,"Protests","Germany"
"715",2020-02-17,"Riots","Germany"
"716",2020-02-17,"Protests","Germany"
"717",2020-02-17,"Protests","Germany"
"718",2020-02-17,"Strategic developments","Germany"
"719",2020-02-17,"Protests","Germany"
"720",2020-02-17,"Protests","Germany"
"721",2020-02-17,"Protests","Germany"
"722",2020-02-17,"Protests","Germany"
"723",2020-02-18,"Protests","Germany"
"724",2020-02-18,"Protests","Germany"
"725",2020-02-18,"Protests","Germany"
"726",2020-02-18,"Protests","Germany"
"727",2020-02-18,"Protests","Germany"
"728",2020-02-18,"Protests","Germany"
"729",2020-02-18,"Protests","Germany"
"730",2020-02-19,"Strategic developments","Germany"
"731",2020-02-19,"Strategic developments","Germany"
"732",2020-02-19,"Protests","Germany"
"733",2020-02-19,"Protests","Germany"
"734",2020-02-19,"Protests","Germany"
"735",2020-02-19,"Protests","Germany"
"736",2020-02-19,"Protests","Germany"
"737",2020-02-19,"Protests","Germany"
"738",2020-02-19,"Protests","Germany"
"739",2020-02-19,"Protests","Germany"
"740",2020-02-19,"Protests","Germany"
"741",2020-02-19,"Violence against civilians","Germany"
"742",2020-02-19,"Protests","Germany"
"743",2020-02-19,"Protests","Germany"
"744",2020-02-20,"Protests","Germany"
"745",2020-02-20,"Strategic developments","Germany"
"746",2020-02-20,"Protests","Germany"
"747",2020-02-20,"Protests","Germany"
"748",2020-02-20,"Protests","Germany"
"749",2020-02-20,"Protests","Germany"
"750",2020-02-20,"Strategic developments","Germany"
"751",2020-02-20,"Protests","Germany"
"752",2020-02-20,"Protests","Germany"
"753",2020-02-20,"Protests","Germany"
"754",2020-02-20,"Protests","Germany"
"755",2020-02-20,"Protests","Germany"
"756",2020-02-20,"Protests","Germany"
"757",2020-02-20,"Protests","Germany"
"758",2020-02-20,"Protests","Germany"
"759",2020-02-20,"Protests","Germany"
"760",2020-02-20,"Protests","Germany"
"761",2020-02-20,"Protests","Germany"
"762",2020-02-20,"Protests","Germany"
"763",2020-02-20,"Protests","Germany"
"764",2020-02-20,"Protests","Germany"
"765",2020-02-20,"Protests","Germany"
"766",2020-02-20,"Protests","Germany"
"767",2020-02-20,"Protests","Germany"
"768",2020-02-20,"Protests","Germany"
"769",2020-02-20,"Protests","Germany"
"770",2020-02-20,"Protests","Germany"
"771",2020-02-20,"Protests","Germany"
"772",2020-02-20,"Protests","Germany"
"773",2020-02-20,"Protests","Germany"
"774",2020-02-20,"Protests","Germany"
"775",2020-02-20,"Protests","Germany"
"776",2020-02-20,"Protests","Germany"
"777",2020-02-20,"Protests","Germany"
"778",2020-02-20,"Protests","Germany"
"779",2020-02-20,"Protests","Germany"
"780",2020-02-20,"Protests","Germany"
"781",2020-02-20,"Protests","Germany"
"782",2020-02-20,"Protests","Germany"
"783",2020-02-20,"Protests","Germany"
"784",2020-02-20,"Protests","Germany"
"785",2020-02-20,"Protests","Germany"
"786",2020-02-20,"Protests","Germany"
"787",2020-02-20,"Protests","Germany"
"788",2020-02-20,"Protests","Germany"
"789",2020-02-20,"Protests","Germany"
"790",2020-02-20,"Protests","Germany"
"791",2020-02-20,"Protests","Germany"
"792",2020-02-20,"Protests","Germany"
"793",2020-02-20,"Protests","Germany"
"794",2020-02-20,"Riots","Germany"
"795",2020-02-20,"Protests","Germany"
"796",2020-02-20,"Protests","Germany"
"797",2020-02-20,"Protests","Germany"
"798",2020-02-21,"Protests","Germany"
"799",2020-02-21,"Riots","Germany"
"800",2020-02-21,"Protests","Germany"
"801",2020-02-21,"Protests","Germany"
"802",2020-02-21,"Protests","Germany"
"803",2020-02-21,"Protests","Germany"
"804",2020-02-21,"Protests","Germany"
"805",2020-02-21,"Strategic developments","Germany"
"806",2020-02-21,"Strategic developments","Germany"
"807",2020-02-21,"Strategic developments","Germany"
"808",2020-02-21,"Protests","Germany"
"809",2020-02-21,"Protests","Germany"
"810",2020-02-21,"Strategic developments","Germany"
"811",2020-02-21,"Protests","Germany"
"812",2020-02-21,"Protests","Germany"
"813",2020-02-21,"Protests","Germany"
"814",2020-02-21,"Protests","Germany"
"815",2020-02-21,"Protests","Germany"
"816",2020-02-21,"Protests","Germany"
"817",2020-02-21,"Protests","Germany"
"818",2020-02-21,"Protests","Germany"
"819",2020-02-21,"Protests","Germany"
"820",2020-02-21,"Protests","Germany"
"821",2020-02-21,"Protests","Germany"
"822",2020-02-21,"Protests","Germany"
"823",2020-02-21,"Protests","Germany"
"824",2020-02-21,"Protests","Germany"
"825",2020-02-21,"Protests","Germany"
"826",2020-02-21,"Protests","Germany"
"827",2020-02-21,"Protests","Germany"
"828",2020-02-21,"Protests","Germany"
"829",2020-02-21,"Protests","Germany"
"830",2020-02-21,"Protests","Germany"
"831",2020-02-21,"Protests","Germany"
"832",2020-02-21,"Protests","Germany"
"833",2020-02-21,"Protests","Germany"
"834",2020-02-21,"Protests","Germany"
"835",2020-02-21,"Protests","Germany"
"836",2020-02-22,"Strategic developments","Germany"
"837",2020-02-22,"Protests","Germany"
"838",2020-02-22,"Protests","Germany"
"839",2020-02-22,"Protests","Germany"
"840",2020-02-22,"Protests","Germany"
"841",2020-02-22,"Protests","Germany"
"842",2020-02-22,"Protests","Germany"
"843",2020-02-22,"Protests","Germany"
"844",2020-02-22,"Protests","Germany"
"845",2020-02-22,"Strategic developments","Germany"
"846",2020-02-22,"Strategic developments","Germany"
"847",2020-02-22,"Protests","Germany"
"848",2020-02-22,"Protests","Germany"
"849",2020-02-22,"Protests","Germany"
"850",2020-02-22,"Protests","Germany"
"851",2020-02-22,"Protests","Germany"
"852",2020-02-22,"Protests","Germany"
"853",2020-02-22,"Protests","Germany"
"854",2020-02-22,"Protests","Germany"
"855",2020-02-22,"Protests","Germany"
"856",2020-02-22,"Protests","Germany"
"857",2020-02-22,"Protests","Germany"
"858",2020-02-23,"Protests","Germany"
"859",2020-02-23,"Protests","Germany"
"860",2020-02-23,"Protests","Germany"
"861",2020-02-23,"Protests","Germany"
"862",2020-02-23,"Protests","Germany"
"863",2020-02-23,"Protests","Germany"
"864",2020-02-24,"Protests","Germany"
"865",2020-02-24,"Protests","Germany"
"866",2020-02-24,"Strategic developments","Germany"
"867",2020-02-25,"Strategic developments","Germany"
"868",2020-02-25,"Protests","Germany"
"869",2020-02-25,"Protests","Germany"
"870",2020-02-25,"Protests","Germany"
"871",2020-02-26,"Protests","Germany"
"872",2020-02-26,"Protests","Germany"
"873",2020-02-26,"Protests","Germany"
"874",2020-02-26,"Protests","Germany"
"875",2020-02-26,"Protests","Germany"
"876",2020-02-26,"Protests","Germany"
"877",2020-02-26,"Protests","Germany"
"878",2020-02-26,"Strategic developments","Germany"
"879",2020-02-27,"Protests","Germany"
"880",2020-02-27,"Protests","Germany"
"881",2020-02-27,"Protests","Germany"
"882",2020-02-27,"Protests","Germany"
"883",2020-02-27,"Protests","Germany"
"884",2020-02-27,"Protests","Germany"
"885",2020-02-27,"Strategic developments","Germany"
"886",2020-02-27,"Protests","Germany"
"887",2020-02-28,"Protests","Germany"
"888",2020-02-28,"Protests","Germany"
"889",2020-02-28,"Protests","Germany"
"890",2020-02-28,"Protests","Germany"
"891",2020-02-28,"Protests","Germany"
"892",2020-02-28,"Protests","Germany"
"893",2020-02-28,"Protests","Germany"
"894",2020-02-29,"Protests","Germany"
"895",2020-02-29,"Protests","Germany"
"896",2020-02-29,"Protests","Germany"
"897",2020-02-29,"Protests","Germany"
"898",2020-02-29,"Protests","Germany"
"899",2020-02-29,"Protests","Germany"
"900",2020-02-29,"Protests","Germany"
"901",2020-02-29,"Protests","Germany"
"902",2020-02-29,"Protests","Germany"
"903",2020-02-29,"Protests","Germany"
"904",2020-02-29,"Protests","Germany"
"905",2020-02-29,"Protests","Germany"
"906",2020-02-29,"Protests","Germany"
"907",2020-02-29,"Protests","Germany"
"908",2020-02-29,"Protests","Germany"
"909",2020-02-29,"Protests","Germany"
"910",2020-03-01,"Protests","Germany"
"911",2020-03-01,"Strategic developments","Germany"
"912",2020-03-01,"Violence against civilians","Germany"
"913",2020-03-01,"Protests","Germany"
"914",2020-03-01,"Protests","Germany"
"915",2020-03-02,"Protests","Germany"
"916",2020-03-02,"Strategic developments","Germany"
"917",2020-03-02,"Protests","Germany"
"918",2020-03-03,"Violence against civilians","Germany"
"919",2020-03-03,"Protests","Germany"
"920",2020-03-03,"Protests","Germany"
"921",2020-03-03,"Protests","Germany"
"922",2020-03-03,"Protests","Germany"
"923",2020-03-03,"Protests","Germany"
"924",2020-03-03,"Protests","Germany"
"925",2020-03-03,"Protests","Germany"
"926",2020-03-03,"Protests","Germany"
"927",2020-03-04,"Protests","Germany"
"928",2020-03-04,"Violence against civilians","Germany"
"929",2020-03-04,"Protests","Germany"
"930",2020-03-04,"Protests","Germany"
"931",2020-03-04,"Protests","Germany"
"932",2020-03-04,"Protests","Germany"
"933",2020-03-04,"Protests","Germany"
"934",2020-03-04,"Riots","Germany"
"935",2020-03-05,"Protests","Germany"
"936",2020-03-05,"Protests","Germany"
"937",2020-03-05,"Protests","Germany"
"938",2020-03-05,"Protests","Germany"
"939",2020-03-05,"Protests","Germany"
"940",2020-03-05,"Protests","Germany"
"941",2020-03-05,"Protests","Germany"
"942",2020-03-05,"Protests","Germany"
"943",2020-03-05,"Protests","Germany"
"944",2020-03-05,"Protests","Germany"
"945",2020-03-05,"Protests","Germany"
"946",2020-03-05,"Protests","Germany"
"947",2020-03-05,"Protests","Germany"
"948",2020-03-05,"Protests","Germany"
"949",2020-03-05,"Strategic developments","Germany"
"950",2020-03-06,"Protests","Germany"
"951",2020-03-06,"Protests","Germany"
"952",2020-03-06,"Protests","Germany"
"953",2020-03-06,"Protests","Germany"
"954",2020-03-06,"Protests","Germany"
"955",2020-03-06,"Protests","Germany"
"956",2020-03-06,"Protests","Germany"
"957",2020-03-06,"Protests","Germany"
"958",2020-03-06,"Protests","Germany"
"959",2020-03-07,"Protests","Germany"
"960",2020-03-07,"Protests","Germany"
"961",2020-03-07,"Protests","Germany"
"962",2020-03-07,"Protests","Germany"
"963",2020-03-07,"Protests","Germany"
"964",2020-03-07,"Protests","Germany"
"965",2020-03-07,"Protests","Germany"
"966",2020-03-07,"Protests","Germany"
"967",2020-03-07,"Protests","Germany"
"968",2020-03-07,"Protests","Germany"
"969",2020-03-07,"Protests","Germany"
"970",2020-03-07,"Protests","Germany"
"971",2020-03-07,"Protests","Germany"
"972",2020-03-07,"Protests","Germany"
"973",2020-03-07,"Protests","Germany"
"974",2020-03-07,"Protests","Germany"
"975",2020-03-07,"Protests","Germany"
"976",2020-03-07,"Protests","Germany"
"977",2020-03-07,"Battles","Germany"
"978",2020-03-07,"Protests","Germany"
"979",2020-03-07,"Riots","Germany"
"980",2020-03-08,"Protests","Germany"
"981",2020-03-08,"Protests","Germany"
"982",2020-03-08,"Protests","Germany"
"983",2020-03-08,"Protests","Germany"
"984",2020-03-08,"Protests","Germany"
"985",2020-03-08,"Protests","Germany"
"986",2020-03-08,"Protests","Germany"
"987",2020-03-08,"Protests","Germany"
"988",2020-03-08,"Protests","Germany"
"989",2020-03-08,"Protests","Germany"
"990",2020-03-08,"Protests","Germany"
"991",2020-03-08,"Protests","Germany"
"992",2020-03-08,"Protests","Germany"
"993",2020-03-08,"Protests","Germany"
"994",2020-03-08,"Strategic developments","Germany"
"995",2020-03-08,"Protests","Germany"
"996",2020-03-08,"Protests","Germany"
"997",2020-03-08,"Protests","Germany"
"998",2020-03-08,"Protests","Germany"
"999",2020-03-08,"Protests","Germany"
"1000",2020-03-08,"Protests","Germany"
"1001",2020-03-08,"Protests","Germany"
"1002",2020-03-08,"Protests","Germany"
"1003",2020-03-08,"Protests","Germany"
"1004",2020-03-08,"Protests","Germany"
"1005",2020-03-08,"Protests","Germany"
"1006",2020-03-08,"Protests","Germany"
"1007",2020-03-08,"Protests","Germany"
"1008",2020-03-08,"Protests","Germany"
"1009",2020-03-08,"Protests","Germany"
"1010",2020-03-08,"Protests","Germany"
"1011",2020-03-09,"Protests","Germany"
"1012",2020-03-09,"Protests","Germany"
"1013",2020-03-09,"Protests","Germany"
"1014",2020-03-09,"Protests","Germany"
"1015",2020-03-09,"Protests","Germany"
"1016",2020-03-09,"Strategic developments","Germany"
"1017",2020-03-09,"Strategic developments","Germany"
"1018",2020-03-09,"Strategic developments","Germany"
"1019",2020-03-09,"Protests","Germany"
"1020",2020-03-10,"Protests","Germany"
"1021",2020-03-10,"Protests","Germany"
"1022",2020-03-10,"Strategic developments","Germany"
"1023",2020-03-11,"Protests","Germany"
"1024",2020-03-11,"Protests","Germany"
"1025",2020-03-11,"Protests","Germany"
"1026",2020-03-11,"Protests","Germany"
"1027",2020-03-12,"Protests","Germany"
"1028",2020-03-12,"Protests","Germany"
"1029",2020-03-12,"Protests","Germany"
"1030",2020-03-13,"Protests","Germany"
"1031",2020-03-14,"Protests","Germany"
"1032",2020-03-15,"Protests","Germany"
"1033",2020-03-16,"Protests","Germany"
"1034",2020-03-16,"Protests","Germany"
"1035",2020-03-17,"Protests","Germany"
"1036",2020-03-17,"Protests","Germany"
"1037",2020-03-17,"Protests","Germany"
"1038",2020-03-18,"Strategic developments","Germany"
"1039",2020-03-18,"Strategic developments","Germany"
"1040",2020-03-18,"Protests","Germany"
"1041",2020-03-18,"Protests","Germany"
"1042",2020-03-18,"Protests","Germany"
"1043",2020-03-18,"Protests","Germany"
"1044",2020-03-18,"Riots","Germany"
"1045",2020-03-19,"Protests","Germany"
"1046",2020-03-19,"Strategic developments","Germany"
"1047",2020-03-19,"Protests","Germany"
"1048",2020-03-19,"Strategic developments","Germany"
"1049",2020-03-20,"Strategic developments","Germany"
"1050",2020-03-20,"Strategic developments","Germany"
"1051",2020-03-20,"Strategic developments","Germany"
"1052",2020-03-20,"Riots","Germany"
"1053",2020-03-20,"Protests","Germany"
"1054",2020-03-21,"Protests","Germany"
"1055",2020-03-21,"Strategic developments","Germany"
"1056",2020-03-21,"Protests","Germany"
"1057",2020-03-21,"Protests","Germany"
"1058",2020-03-21,"Strategic developments","Germany"
"1059",2020-03-22,"Strategic developments","Germany"
"1060",2020-03-22,"Protests","Germany"
"1061",2020-03-22,"Protests","Germany"
"1062",2020-03-22,"Strategic developments","Germany"
"1063",2020-03-25,"Protests","Germany"
"1064",2020-03-25,"Strategic developments","Germany"
"1065",2020-03-26,"Strategic developments","Germany"
"1066",2020-03-27,"Protests","Germany"
"1067",2020-03-27,"Strategic developments","Germany"
"1068",2020-03-27,"Protests","Germany"
"1069",2020-03-28,"Protests","Germany"
"1070",2020-03-28,"Protests","Germany"
"1071",2020-03-28,"Protests","Germany"
"1072",2020-03-28,"Strategic developments","Germany"
"1073",2020-03-28,"Protests","Germany"
"1074",2020-03-29,"Protests","Germany"
"1075",2020-03-30,"Strategic developments","Germany"
"1076",2020-03-30,"Protests","Germany"
"1077",2020-04-01,"Strategic developments","Germany"
"1078",2020-04-01,"Protests","Germany"
"1079",2020-04-02,"Protests","Germany"
"1080",2020-04-02,"Protests","Germany"
"1081",2020-04-04,"Protests","Germany"
"1082",2020-04-04,"Protests","Germany"
"1083",2020-04-04,"Protests","Germany"
"1084",2020-04-04,"Protests","Germany"
"1085",2020-04-04,"Protests","Germany"
"1086",2020-04-05,"Protests","Germany"
"1087",2020-04-05,"Protests","Germany"
"1088",2020-04-05,"Protests","Germany"
"1089",2020-04-05,"Protests","Germany"
"1090",2020-04-05,"Protests","Germany"
"1091",2020-04-05,"Protests","Germany"
"1092",2020-04-05,"Protests","Germany"
"1093",2020-04-05,"Protests","Germany"
"1094",2020-04-05,"Strategic developments","Germany"
"1095",2020-04-05,"Protests","Germany"
"1096",2020-04-05,"Protests","Germany"
"1097",2020-04-06,"Protests","Germany"
"1098",2020-04-06,"Strategic developments","Germany"
"1099",2020-04-06,"Protests","Germany"
"1100",2020-04-06,"Strategic developments","Germany"
"1101",2020-04-06,"Protests","Germany"
"1102",2020-04-07,"Violence against civilians","Germany"
"1103",2020-04-07,"Protests","Germany"
"1104",2020-04-07,"Strategic developments","Germany"
"1105",2020-04-08,"Strategic developments","Germany"
"1106",2020-04-08,"Strategic developments","Germany"
"1107",2020-04-09,"Strategic developments","Germany"
"1108",2020-04-09,"Protests","Germany"
"1109",2020-04-10,"Strategic developments","Germany"
"1110",2020-04-10,"Protests","Germany"
"1111",2020-04-10,"Protests","Germany"
"1112",2020-04-10,"Riots","Germany"
"1113",2020-04-11,"Protests","Germany"
"1114",2020-04-11,"Protests","Germany"
"1115",2020-04-11,"Protests","Germany"
"1116",2020-04-11,"Protests","Germany"
"1117",2020-04-11,"Protests","Germany"
"1118",2020-04-11,"Protests","Germany"
"1119",2020-04-11,"Protests","Germany"
"1120",2020-04-11,"Protests","Germany"
"1121",2020-04-11,"Protests","Germany"
"1122",2020-04-11,"Protests","Germany"
"1123",2020-04-11,"Protests","Germany"
"1124",2020-04-11,"Protests","Germany"
"1125",2020-04-11,"Protests","Germany"
"1126",2020-04-11,"Protests","Germany"
"1127",2020-04-11,"Protests","Germany"
"1128",2020-04-12,"Protests","Germany"
"1129",2020-04-13,"Protests","Germany"
"1130",2020-04-13,"Strategic developments","Germany"
"1131",2020-04-14,"Protests","Germany"
"1132",2020-04-14,"Strategic developments","Germany"
"1133",2020-04-14,"Strategic developments","Germany"
"1134",2020-04-15,"Protests","Germany"
"1135",2020-04-15,"Protests","Germany"
"1136",2020-04-16,"Protests","Germany"
"1137",2020-04-16,"Protests","Germany"
"1138",2020-04-16,"Strategic developments","Germany"
"1139",2020-04-17,"Protests","Germany"
"1140",2020-04-17,"Strategic developments","Germany"
"1141",2020-04-17,"Protests","Germany"
"1142",2020-04-17,"Protests","Germany"
"1143",2020-04-17,"Protests","Germany"
"1144",2020-04-17,"Protests","Germany"
"1145",2020-04-17,"Protests","Germany"
"1146",2020-04-17,"Protests","Germany"
