report_id,coder_id,article_id,city,event_date,side,tactics,participants,num_participants,part_violence,police_eng,end_activity,dist_cause,slogans
2213,03,15308809821530880982Dresden_article_3097,Dresden,2015-10-19,pro-pegida,demonstration,Pegida,20000,NA,NA,NA,NA,Schluss mit Hetze;Keine Hetze;Pfui! Pfui! Pfui!
2214,03,15308809581530880958Dresden_article_3096,Dresden,2015-10-19,anti-pegida,demonstration,Stadt Dresden;Universität Dresden;artists;unions;Sparkasse;parties;cultural institutions,19000,NA,NA,NA,NA,NA
2215,03,15308803031530880303Dresden_article_3072,Dresden,2015-10-19,pro-pegida,demonstration,Pegida,15000,3,2,NA,NA,NA
2216,03,15308803031530880303Dresden_article_3072,Dresden,2015-10-19,anti-pegida,demonstration,NA,15000,3,2,NA,NA,NA
2217,03,15308785361530878536Dresden_article_3012,Dresden,2015-10-19,pro-pegida,demonstration,Pegida;right-wing extremists;hooligans,NA,3,0,NA,NA,NA
2218,03,15308785361530878536Dresden_article_3012,Dresden,2015-10-19,anti-pegida,demonstration,SPD;Landtag Sachsen;Antifa;Kurdish youth,NA,NA,0,NA,NA,Hoch die internationale Solidarität!
2219,03,15308779161530877916Dresden_article_2989,Dresden,2015-10-26,pro-pegida,demonstration,Pegida,10000,NA,NA,NA,NA,NA
2220,03,15308779161530877916Dresden_article_2989,Dresden,2015-10-26,anti-pegida,demonstration,NA,1300,NA,NA,NA,NA,NA
2221,03,15308778471530877847Dresden_article_2986,Dresden,2015-10-26,pro-pegida,demonstration,Pegida,10000,NA,0,NA,NA,NA
2222,03,15308778471530877847Dresden_article_2986,Dresden,2015-10-26,anti-pegida,demonstration,NA,1200,NA,0,NA,NA,NA
2223,03,15308776341530877634Dresden_article_2977,Dresden,2015-10-26,pro-pegida,demonstration,Pegida,10000,0,0,NA,NA,NA
2224,03,15308776341530877634Dresden_article_2977,Dresden,2015-10-26,anti-pegida,demonstration,NA,2000,0,0,NA,NA,NA
2225,03,15308775701530877570Dresden_article_2974,Dresden,2015-10-26,pro-pegida,demonstration,Pegida,2000,0,0,NA,NA,NA
2226,03,15308775701530877570Dresden_article_2974,Dresden,2015-10-26,anti-pegida,demonstration,NA,NA,0,0,NA,NA,NA
2227,03,15308775491530877549Dresden_article_2973,Dresden,2015-10-26,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,Lügenpresse;Merkel muss weg;Volksverräter
2228,03,15307198051530719805Dresden_article_2906,Dresden,2015-11-02,pro-pegida,demonstration,Pegida,8000,NA,NA,NA,NA,NA
2229,03,15307198051530719805Dresden_article_2906,Dresden,2015-11-02,anti-pegida,demonstration,NA,200,NA,NA,NA,NA,NA
2230,03,15307197161530719716Dresden_article_2902,Dresden,2015-11-02,pro-pegida,demonstration,NA,8000,NA,0,NA,NA,NA
2231,03,15307196401530719640Dresden_article_2899,Dresden,2015-11-02,pro-pegida,demonstration,Pegida,10000,NA,NA,NA,NA,NA
2232,03,15307196401530719640Dresden_article_2899,Dresden,2015-11-02,anti-pegida,demonstration,Gepida,8000,NA,NA,NA,NA,NA
2233,03,15307193831530719383Dresden_article_2889,Dresden,2015-11-02,pro-pegida,demonstration,Pegida,8000,NA,0,NA,NA,NA
2234,03,15307193831530719383Dresden_article_2889,Dresden,2015-11-02,anti-pegida,demonstration,NA,200,NA,0,NA,NA,NA
2235,03,15307192921530719292Dresden_article_2885,Dresden,2015-11-02,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
2236,03,15307192711530719271Dresden_article_2884,Dresden,2015-11-02,pro-pegida,demonstration,Pegida,8000,NA,NA,NA,NA,NA
2237,03,15307167581530716758Dresden_article_2793,Dresden,2015-11-09,pro-pegida,demonstration,Pegida,6000,NA,NA,NA,NA,NA
2238,03,15307167581530716758Dresden_article_2793,Dresden,2015-11-09,anti-pegida,demonstration,NA,5000,NA,NA,NA,NA,NA
2239,03,15307167341530716734Dresden_article_2792,Dresden,2015-11-09,pro-pegida,demonstration,Pegida,6000,NA,NA,NA,NA,NA
2240,03,15307167341530716734Dresden_article_2792,Dresden,2015-11-09,anti-pegida,demonstration,Herz statt Hetze,5000,NA,NA,NA,NA,NA
2241,03,15307166671530716667Dresden_article_2789,Dresden,2015-11-09,pro-pegida,demonstration,Pegida,8500,NA,NA,NA,NA,Volksverräter;Volksschädling
2242,03,15307166671530716667Dresden_article_2789,Dresden,2015-11-09,anti-pegida,demonstration,Herz statt Hetze;jewish community,6000,NA,NA,NA,NA,Schämt Euch
2243,03,15307165741530716574Dresden_article_2785,Dresden,2015-11-09,pro-pegida,demonstration,Pegida,8500,NA,NA,NA,NA,NA
2244,03,15307165741530716574Dresden_article_2785,Dresden,2015-11-09,anti-pegida,demonstration,Herz statt Hetze;jewish community,6000,NA,NA,NA,NA,NA
2245,03,15307164871530716487Dresden_article_2781,Dresden,2015-11-09,pro-pegida,demonstration,Pegida,7000,NA,NA,NA,NA,NA
2246,03,15307164871530716487Dresden_article_2781,Dresden,2015-11-09,anti-pegida,demonstration,Herz statt Hetze,6000,NA,NA,NA,NA,NA
2247,03,15307163431530716343Dresden_article_2775,Dresden,2015-11-09,pro-pegida,demonstration,Pegida,7000,NA,NA,NA,NA,NA
2248,03,15307163431530716343Dresden_article_2775,Dresden,2015-11-09,anti-pegida,demonstration,Herz statt Hetze,4000,NA,NA,NA,NA,NA
2249,03,15307160251530716025Dresden_article_2761,Dresden,2015-11-09,pro-pegida,demonstration,Pegida,7000,NA,NA,NA,NA,NA
2250,03,15307160251530716025Dresden_article_2761,Dresden,2015-11-09,anti-pegida,demonstration,jewish community,6000,NA,NA,NA,NA,NA
2251,03,15307151931530715193Dresden_article_2725,Dresden,2015-11-16,pro-pegida,demonstration,Pegida,9000,NA,NA,NA,NA,NA
2252,03,15307151451530715145Dresden_article_2723,Dresden,2015-11-16,pro-pegida,demonstration,NA,12000,NA,0,NA,NA,NA
2253,03,15307151451530715145Dresden_article_2723,Dresden,2015-11-16,anti-pegida,demonstration,NA,1000,NA,0,NA,NA,NA
2254,03,15307150971530715097Dresden_article_2721,Dresden,2015-11-16,pro-pegida,demonstration,Pegida,7000,NA,NA,NA,NA,"Widerstand;Merkel muss weg;Mutter Terroresia;Zugabe, Zugabe"
2255,03,15307150751530715075Dresden_article_2720,Dresden,2015-11-16,pro-pegida,demonstration,Pegida,7000,NA,NA,NA,NA,NA
2256,03,15307150751530715075Dresden_article_2720,Dresden,2015-11-16,anti-pegida,demonstration,Gepida,1000,NA,NA,NA,NA,NA
2257,03,15307149581530714958Dresden_article_2715,Dresden,2015-11-16,pro-pegida,demonstration,Pegida,8000,NA,NA,NA,NA,Merkel muss weg
2258,03,15307149581530714958Dresden_article_2715,Dresden,2015-11-16,anti-pegida,demonstration,NA,1000,NA,NA,NA,NA,NA
2259,03,15307149131530714913Dresden_article_2713,Dresden,2015-11-16,pro-pegida,demonstration,Pegida,7000,NA,NA,NA,NA,NA
2260,03,15307149131530714913Dresden_article_2713,Dresden,2015-11-16,anti-pegida,demonstration,Gepida,1000,NA,NA,NA,NA,NA
2261,03,15307148881530714888Dresden_article_2712,Dresden,2015-11-16,pro-pegida,demonstration,Pegida,9000,NA,NA,NA,NA,NA
2262,03,15307148881530714888Dresden_article_2712,Dresden,2015-11-16,anti-pegida,demonstration,NA,500,NA,NA,NA,NA,NA
2263,03,15307141371530714137Dresden_article_2688,Dresden,2015-11-23,pro-pegida,demonstration,Pegida,5500,3,1,NA,NA,NA
2264,03,15307141371530714137Dresden_article_2688,Dresden,2015-11-23,anti-pegida,demonstration,Gepida,200,NA,0,NA,NA,NA
2265,03,15307139751530713975Dresden_article_2681,Dresden,2015-11-23,pro-pegida,demonstration,Pegida,4750,NA,0,NA,NA,NA
2266,03,15307139751530713975Dresden_article_2681,Dresden,2015-11-23,anti-pegida,demonstration,Gepida,800,NA,0,NA,NA,NA
2267,03,15307134321530713432Dresden_article_2657,Dresden,2015-11-23,pro-pegida,demonstration,Pegida,4750,NA,NA,NA,NA,NA
2268,03,15307114711530711471Dresden_article_2617,Dresden,2015-11-30,pro-pegida,demonstration,Pegida,4500,NA,NA,NA,NA,NA
2269,03,15307114711530711471Dresden_article_2617,Dresden,2015-11-30,anti-pegida,demonstration,NA,24,NA,NA,NA,NA,NA
2270,03,15307113021530711302Dresden_article_2610,Dresden,2015-11-30,pro-pegida,demonstration,Pegida,3500,NA,NA,NA,NA,NA
2271,03,15307109421530710942Dresden_article_2594,Dresden,2015-11-30,pro-pegida,demonstration,Pegida,NA,NA,0,NA,NA,NA
2272,03,15307101661530710166Dresden_article_2565,Dresden,2015-12-07,pro-pegida,demonstration,Pegida;Vlaams Belang,6000,NA,NA,NA,NA,NA
2273,03,15307068581530706858Dresden_article_2429,Dresden,2015-12-21,pro-pegida,demonstration,Pegida,6000,NA,NA,NA,NA,NA
2274,03,15307068581530706858Dresden_article_2429,Dresden,2015-12-21,anti-pegida,demonstration,Herz statt Hetze,3000,NA,NA,NA,NA,NA
2275,03,15307068351530706835Dresden_article_2428,Dresden,2015-12-21,pro-pegida,demonstration;singing,Pegida,6000,0,0,NA,NA,NA
2276,03,15307068351530706835Dresden_article_2428,Dresden,2015-12-21,anti-pegida,demonstration;darkening,Herz statt Hetze;Staatsschauspiel;Staatsoper Dresden;Regierung Sachsen;Kunstakademie Dresden,3000,0,0,NA,NA,NA
2277,03,15307067901530706790Dresden_article_2426,Dresden,2015-12-21,pro-pegida,demonstration;singing,Pegida,6000,NA,0,NA,NA,NA
2278,03,15307067901530706790Dresden_article_2426,Dresden,2015-12-21,anti-pegida,demonstration,Herz statt Hetze;Semperoper;CDU;SPD;Regierung Sachsen;churches,2000,NA,0,NA,NA,Presse willkommen. Ich möchte informiert sein
2279,03,15307067441530706744Dresden_article_2424,Dresden,2015-12-21,pro-pegida,demonstration;singing,Pegida,6000,0,0,NA,NA,Merkel muss weg
2280,03,15307067441530706744Dresden_article_2424,Dresden,2015-12-21,anti-pegida,demonstration;darkening,Herz statt Hetze;churches;Staatsschauspiel;Regierung Sachsen,3000,0,0,2,Pegida protesters,NA
2281,03,15307067441530706744Dresden_article_2424,Dresden,2015-12-21,anti-pegida,demonstration,NA,100,0,0,NA,NA,NA
2282,03,15307065771530706577Dresden_article_2417,Dresden,2015-12-21,pro-pegida,demonstration;singing,Pegida,8000,NA,0,NA,NA,NA
2283,03,15307065771530706577Dresden_article_2417,Dresden,2015-12-21,anti-pegida,demonstration;darkening,Herz statt Hetze;Regierung Sachsen;SPD;CDU;Staatsoper Dresden;Staatsschauspiel,3000,NA,0,NA,NA,NA
2284,03,15307065771530706577Dresden_article_2417,Dresden,2015-12-21,anti-pegida,demonstration,Dresden Nazifrei,900,NA,0,NA,NA,NA
2285,03,15307064891530706489Dresden_article_2413,Dresden,2015-12-21,pro-pegida,demonstration,Pegida,8000,NA,NA,NA,NA,NA
2286,03,15307064891530706489Dresden_article_2413,Dresden,2015-12-21,anti-pegida,demonstration,Herz statt Hetze,4000,NA,NA,NA,NA,NA
2287,03,15307053591530705359Dresden_article_2364,Dresden,2016-01-04,pro-pegida,demonstration,Pegida,3500,NA,NA,NA,NA,NA
2288,03,15307053151530705315Dresden_article_2362,Dresden,2016-01-04,pro-pegida,demonstration,Pegida;Identity Ireland,4000,NA,NA,NA,NA,NA
2289,03,15307053151530705315Dresden_article_2362,Dresden,2016-01-04,anti-pegida,demonstration,NA,140,NA,NA,NA,NA,NA
2290,03,15307006431530700643Dresden_article_2190,Dresden,2016-01-25,pro-pegida,demonstration,Pegida,4000,NA,NA,NA,NA,NA
2291,03,15307006431530700643Dresden_article_2190,Dresden,2016-01-25,anti-pegida,demonstration,NA,250,NA,NA,NA,NA,NA
2292,03,15307005331530700533Dresden_article_2185,Dresden,2016-01-25,pro-pegida,demonstration,Pegida,4000,NA,NA,NA,NA,NA
2293,03,15307005331530700533Dresden_article_2185,Dresden,2016-01-25,anti-pegida,demonstration,NA,300,NA,NA,NA,NA,NA
2294,03,15307002941530700294Dresden_article_2175,Dresden,2016-01-25,pro-pegida,demonstration,Pegida,3000,NA,0,NA,NA,NA
2295,03,15307002941530700294Dresden_article_2175,Dresden,2016-01-25,anti-pegida,demonstration,NA,250,NA,0,NA,NA,NA
2296,03,15307002721530700272Dresden_article_2174,Dresden,2016-01-25,pro-pegida,demonstration,Pegida,3000,NA,0,NA,NA,NA
2297,03,15307002721530700272Dresden_article_2174,Dresden,2016-01-25,anti-pegida,demonstration,NA,250,NA,0,NA,NA,NA
2298,03,15306997821530699782Dresden_article_2153,Dresden,2016-01-25,pro-pegida,demonstration,Pegida,3000,NA,0,NA,NA,NA
2299,03,15306997821530699782Dresden_article_2153,Dresden,2016-01-25,anti-pegida,demonstration,NA,300,NA,0,NA,NA,NA
2300,03,15306305581530630558Dresden_article_2028,Dresden,2016-02-07,pro-pegida,demonstration,Pegida,8000,NA,NA,NA,NA,NA
2301,03,15306305581530630558Dresden_article_2028,Dresden,2016-02-07,anti-pegida,demonstration;drowning,NA,2000,NA,NA,NA,NA,NA
2302,03,15306303131530630313Dresden_article_2026,Dresden,2016-02-06,pro-pegida,demonstration,Pegida,2000,NA,NA,NA,NA,NA
2303,03,15306302921530630292Dresden_article_2025,Dresden,2016-02-06,pro-pegida,demonstration,Pegida;neonazis;hooligans;Reichsbürger;Putin supporters,6000,0,0,NA,NA,Merkel muss weg;Volksverräter
2304,03,15306302921530630292Dresden_article_2025,Dresden,2016-02-06,anti-pegida,demonstration,NA,4000,0,0,NA,NA,NA
2305,03,15306301551530630155Dresden_article_2019,Dresden,2016-02-06,pro-pegida,demonstration,Pegida,10000,0,0,NA,NA,NA
2306,03,15306301551530630155Dresden_article_2019,Dresden,2016-02-06,anti-pegida,demonstration,Herz statt Hetze,4000,0,0,NA,NA,NA
2307,03,15306301551530630155Dresden_article_2019,Dresden,2016-02-06,anti-pegida,demonstration,Leftists,2000,0,0,NA,NA,NA
2308,03,15306301341530630134Dresden_article_2018,Dresden,2016-02-06,pro-pegida,demonstration,Pegida;right-wing extremists;camaraderie;fraternities,10000,NA,1,NA,NA,Merkel muss weg
2309,03,15306301341530630134Dresden_article_2018,Dresden,2016-02-06,anti-pegida,demonstration,Regierung Sachsen,4000,NA,1,NA,NA,4 ist eine Primzahl;# Just Trust; #Vertrauen ist besser
2310,03,15306300111530630011Dresden_article_2013,Dresden,2016-02-08,pro-pegida,demonstration,Pegida,8000,NA,NA,NA,NA,NA
2311,03,15306299901530629990Dresden_article_2012,Dresden,2016-02-06,pro-pegida,demonstration,Pegida,8000,NA,1,NA,NA,Merkel muss weg
2312,03,15306299451530629945Dresden_article_2010,Dresden,2016-02-06,pro-pegida,demonstration,Pegida,8000,NA,NA,NA,NA,NA
2313,03,15306299451530629945Dresden_article_2010,Dresden,2016-02-06,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
2314,03,15306298321530629832Dresden_article_2005,Dresden,2016-02-06,pro-pegida,demonstration,Pegida,8000,NA,0,NA,NA,NA
2315,03,15306298321530629832Dresden_article_2005,Dresden,2016-02-06,anti-pegida,demonstration,SPD;FDP;Stadt Dresden;Regierung Sachsen;churches,NA,NA,0,NA,NA,NA
2316,03,15306298081530629808Dresden_article_2004,Dresden,2016-02-06,pro-pegida,demonstration,Pegida,8000,NA,0,NA,NA,NA
2317,03,15306298081530629808Dresden_article_2004,Dresden,2016-02-06,anti-pegida,demonstration,NA,NA,NA,0,NA,NA,NA
2318,03,15306297841530629784Dresden_article_2003,Dresden,2016-02-06,pro-pegida,demonstration,Pegida,8000,0,0,NA,NA,Merkel muss weg!;Lügenpresse;Widerstand
2319,03,15306297841530629784Dresden_article_2003,Dresden,2016-02-06,anti-pegida,demonstration,SPD;FDP;Stadt Dresden;Regierung Sachsen;initiatives,2000,0,0,NA,NA,NA
2320,03,15306286651530628665Dresden_article_1954,Dresden,2016-02-15,pro-pegida,demonstration,Pegida,3500,NA,0,NA,NA,NA
2321,03,15306285781530628578Dresden_article_1950,Dresden,2016-02-15,pro-pegida,demonstration,Pegida,3000,0,NA,NA,NA,NA
2322,03,15306285781530628578Dresden_article_1950,Dresden,2016-02-15,anti-pegida,demonstration,NA,300,0,NA,NA,NA,NA
2323,03,15306267901530626790Dresden_article_1895,Dresden,2016-02-22,pro-pegida,demonstration,Pegida,2500,NA,NA,NA,NA,Clausnitz
2324,03,15306260961530626096Dresden_article_1865,Dresden,2016-02-22,pro-pegida,demonstration,Pegida,3000,NA,NA,NA,NA,Clausnitz
2325,03,15306250911530625091Dresden_article_1821,Dresden,2016-02-29,pro-pegida,demonstration,Pegida,3500,NA,NA,NA,NA,NA
2326,03,15306250911530625091Dresden_article_1821,Dresden,2016-02-29,anti-pegida,demonstration,Gepida;Die Grünen;Bundestag,250,NA,NA,NA,NA,NA
2327,03,15306228351530622835Dresden_article_1749,Dresden,2016-03-14,pro-pegida,demonstration,Pegida,3500,NA,NA,NA,NA,NA
2328,03,15306228351530622835Dresden_article_1749,Dresden,2016-03-14,anti-pegida,demonstration,NA,300,NA,NA,NA,NA,NA
2329,03,15306214001530621400Dresden_article_1687,Dresden,2016-04-04,pro-pegida,demonstration,Pegida,2300,NA,NA,NA,NA,NA
2330,03,15306193811530619381Dresden_article_1617,Dresden,2016-04-18,pro-pegida,demonstration,Pegida,3200,NA,NA,NA,NA,NA
2331,03,15306193811530619381Dresden_article_1617,Dresden,2016-04-18,anti-pegida,demonstration,Gepida;FDP;Stadt Dresden;SPD;Regierung Sachsen,450,NA,NA,NA,NA,NA
2332,03,15306193141530619314Dresden_article_1614,Dresden,2016-04-18,pro-pegida,demonstration,Pegida,3200,NA,NA,NA,NA,NA
2333,03,15306193141530619314Dresden_article_1614,Dresden,2016-04-18,anti-pegida,demonstration,Gepida;FDP;Stadt Dresden;SPD;Regierung Sachsen,450,NA,NA,NA,NA,NA
2334,03,15306192021530619202Dresden_article_1609,Dresden,2016-04-18,pro-pegida,demonstration,Pegida,2700,NA,NA,NA,NA,NA
2335,03,15306192021530619202Dresden_article_1609,Dresden,2016-04-18,anti-pegida,demonstration,Gepida,450,NA,NA,NA,NA,NA
2336,03,15306191571530619157Dresden_article_1607,Dresden,2016-04-19,pro-pegida,demonstration,Pegida,100,NA,NA,NA,NA,"Widerstand! Widerstand!;Noch sitzt ihr da, ihr feigen Gestalten, vom Feinde bezahlt und dem Volke zum Spott. Doch einst wird wieder Gerechtigkeit walten, dann richtet das Volk und es gnade euch Gott.;Wir sind das Volk;Schämt Euch!;"
2337,03,15306191571530619157Dresden_article_1607,Dresden,2016-04-19,anti-pegida,demonstration,Die Partei;Antifa,NA,NA,NA,NA,NA,Bachmann in den Knast;Lutz Bachmann - Opfer seiner Sozialisation.;Lügen-Lutz
2338,03,15306190881530619088Dresden_article_1604,Dresden,2016-04-19,pro-pegida,demonstration,Pegida,100,NA,NA,NA,NA,Merkel muss vor Gericht;Schämt Euch - Freispruch für Lutz Bachmann;Widerstand!
2339,03,15306190321530619032Dresden_article_1602,Dresden,2016-04-19,pro-pegida,demonstration,Pegida,50,NA,NA,NA,NA,NA
2340,03,15306189671530618967Dresden_article_1599,Dresden,2016-04-19,pro-pegida,demonstration,Pegida,24,NA,NA,NA,NA,Merkel muss vor Gericht;Schämt euch -  Freiheit für Lutz Bachmann
2341,03,15306168961530616896Dresden_article_1521,Dresden,2016-05-02,pro-pegida,demonstration,Pegida,3500,NA,NA,NA,NA,NA
2342,03,15306152761530615276Dresden_article_1457,Dresden,2016-05-16,pro-pegida,demonstration,Festung Europa,2000,0,NA,NA,NA,NA
2343,03,15306152761530615276Dresden_article_1457,Dresden,2016-05-16,anti-pegida,demonstration,NA,200,0,NA,NA,NA,NA
2344,03,15306141481530614148Dresden_article_1421,Dresden,2016-05-21,pro-pegida,demonstration;human chain,FDP;Pegida,50,NA,NA,NA,NA,Keine Drogen in Dresden
2345,03,15306141481530614148Dresden_article_1421,Dresden,2016-05-21,anti-pegida,demonstration,Undogmatische Radikale Antifa Dresden,NA,NA,NA,NA,NA,NA
2346,03,15306140341530614034Dresden_article_1416,Dresden,2016-05-21,anti-pegida,demonstration,Undogmatische Radikale Antifa Dresden,NA,NA,NA,NA,NA,NA
2347,03,15306140341530614034Dresden_article_1416,Dresden,2016-05-21,pro-pegida,demonstration,Pegida;FDP;CDU,50,NA,NA,NA,NA,Keine Drogen in Dresden
2348,03,15306139671530613967Dresden_article_1413,Dresden,2016-05-23,pro-pegida,demonstration,Pegida;FDP;CDU,2500,NA,0,2,Thunderstorm,NA
2349,03,15306139671530613967Dresden_article_1413,Dresden,2016-05-23,anti-pegida,demonstration,NA,2000,NA,0,NA,NA,NA
2350,03,15306138911530613891Dresden_article_1410,Dresden,2016-05-23,pro-pegida,demonstration,Pegida;FDP;CDU,2500,NA,0,2,Thunderstorm,NA
2351,03,15306138911530613891Dresden_article_1410,Dresden,2016-05-23,anti-pegida,demonstration,NA,2000,NA,0,NA,NA,NA
2352,03,15306138691530613869Dresden_article_1409,Dresden,2016-05-23,pro-pegida,demonstration,Pegida,2600,NA,0,NA,NA,NA
2353,03,15306138691530613869Dresden_article_1409,Dresden,2016-05-23,anti-pegida,demonstration;whistling,NA,2000,NA,0,NA,NA,NA
2354,03,15306138471530613847Dresden_article_1408,Dresden,2016-05-23,pro-pegida,demonstration,Pegida,2500,0,0,NA,NA,NA
2355,03,15306138471530613847Dresden_article_1408,Dresden,2016-05-23,anti-pegida,demonstration,NA,2500,0,0,NA,NA,NA
2356,03,15306109571530610957Dresden_article_1292,Dresden,2016-06-20,pro-pegida,demonstration,Pegida,1800,0,NA,NA,NA,NA
2357,03,15306109571530610957Dresden_article_1292,Dresden,2016-06-20,anti-pegida,demonstration,Nope,24,0,NA,NA,NA,NA
2358,03,15306109321530610932Dresden_article_1291,Dresden,2016-06-20,pro-pegida,demonstration,Pegida,1800,0,NA,NA,NA,NA
2359,03,15306109321530610932Dresden_article_1291,Dresden,2016-06-20,anti-pegida,demonstration,Nope,24,0,NA,NA,NA,NA
2360,03,15306093591530609359Dresden_article_1226,Dresden,2016-07-20,pro-pegida,demonstration,Pegida,NA,3,0,NA,NA,NA
2361,03,15306056461530605646Dresden_article_1075,Dresden,2016-09-26,pro-pegida,demonstration,Pegida,2900,NA,NA,1,Conflict with Festung Europa protesters,"Ihr seid die Nazi-Abteilung, Festerling du Sau.;Schämt Euch"
2362,03,15306093591530609359Dresden_article_1226,Dresden,2016-07-20,anti-pegida,demonstration,NA,NA,NA,0,NA,NA,Arsch hoch - Woche für Woche gegen ein zweites '33
2363,03,15306056461530605646Dresden_article_1075,Dresden,2016-09-26,pro-pegida,demonstration,Festung Europa,50,NA,NA,1,Conflict with Pegida protesters,Schämt Euch
